,Match Datetime,campaign,Competition,Team name,sc_ra,sc_ca,sc_la,sc_md,sc_md_pic,Midfield,Right defence,Central defence,Left defence,Right attack,Central attack,Left attack,ISP attack,ISP defence,Tactic,Tactic skill,Average goals,Formation,Defender_number,Mid_number,Forward_number,Actual goals,Style of play,Total exp,spex,Orders,HomeOrAway,Team name_,Midfield_,Right defence_,Central defence_,Left defence_,Right attack_,Central attack_,Left attack_,ISP attack_,ISP defence_,Tactic_,Tactic skill_,Average goals_,Formation_,Defender_number_,Mid_number_,Forward_number_,Actual goals_,Style of play_,Total exp_,spex_,Orders_,HomeOrAway_,id,Opponent,Match Date,Tactic short,Match Type,T_C,Indiv Order
0,2026-04-27 20:00:00+02:00,94,Europe Cup,Bulgaria,16.2228,8.1114,15.7312,11.9562,10.036,7.75,22.0,23.25,23.5,16.5,8.25,16.0,10.0,12.25,Counter-attacks,24,0,5-3-2,5,3,2,1,-8,13,ZUUTQTUQEEQQEQ,4012144,A,Liechtenstein,13.5,16.0,13.25,15.75,15.75,20.5,16.25,9.75,11.5,Normal,0,0,2-5-3,2,5,3,2,0,14,ZUEEEQQHQHQPQQ,30103000,H,40821719,Lie,2026-04-27,CA,CC,hardca,NNNNWNOD--OW-W
1,2026-04-24 20:00:00+02:00,94,Europe Cup,Bulgaria,17.1672,17.4125,13.979,16.8553,14.1483,16.0,15.5,15.5,14.75,17.5,17.75,14.25,10.25,11.75,Normal,0,0,3-5-2,3,5,2,2,4,13,ZTEUEUHHHHQQQE,100300,H,Lietuva,10.25,21.75,24.25,21.75,14.5,13.0,14.0,8.25,11.5,Counter-attacks,21,0,4-4-2,4,4,2,2,-10,11,ZQUEUUQQEQQUEH,0,A,40821693,Lie,2026-04-24,N,CC,bal,NN-N-NNONNMNN-
2,2026-04-20 20:00:00+02:00,94,Europe Cup,Bulgaria,14.2573,15.2578,14.2573,17.1739,14.4158,12.5,17.0,17.75,17.75,14.25,15.25,14.25,10.25,12.0,Normal,0,0,3-5-2,3,5,2,1,2,12,ZTEUEQHHHHUUEU,3000300,H,San Marino,12.75,17.25,16.75,17.25,13.5,16.0,14.25,7.25,10.5,Normal,0,0,3-5-2,3,5,2,0,0,20,UUEUEHHUUQQQEW,103000300,A,40821668,San,2026-04-20,N,CC,bal,NN-N-NMNNNMN-N
3,2026-04-17 20:00:00+02:00,94,Europe Cup,Bulgaria,12.5064,14.0072,13.0067,19.1679,16.0895,10.5,20.0,20.0,18.75,12.5,14.0,13.0,9.25,11.75,Normal,0,0,3-5-2,3,5,2,3,-7,12,ZQEUEUUHHHHUEU,3000300,A,Danmark,11.5,17.5,16.75,17.0,16.5,17.5,15.25,9.5,11.75,Normal,0,0,3-4-3,3,4,3,3,0,16,UUEHEUQHHEQPQU,103003000,H,40821644,Dan,2026-04-17,N,CC,AoD,NN-N-NMNNNMN-N
4,2026-04-10 20:00:00+02:00,94,Friendly,Bulgaria,,,,,,6.75,21.25,23.0,21.25,12.75,12.25,12.25,7.5,10.25,Counter-attacks,17,0,4-4-2,4,4,2,2,-10,10,ZQUEUQUHEHUTEQ,0,H,Prateh Kampuchea,6.0,21.5,24.0,25.0,13.25,6.5,19.0,6.5,10.5,Counter-attacks,19,0,5-3-2,5,3,2,0,-10,13,ZTUHQHUEEUQHEQ,4004144,A,40834393,Pra,2026-04-10,CA,F,442ca,NNN-NNNN-NNN-N
5,2026-04-03 20:00:00+02:00,94,Friendly,Bulgaria,,,,,,5.25,22.5,26.75,23.0,15.25,8.0,15.25,7.75,11.0,Counter-attacks,23,0,5-3-2,5,3,2,1,-10,11,ZQUTPQUEUEUTEQ,10144,A,Nigeria,9.25,16.75,19.0,19.75,9.5,8.0,10.5,7.75,10.5,Normal,0,0,5-3-2,5,3,2,0,0,11,ZUUTUUQEHEQQEQ,0,H,40812309,Nig,2026-04-03,CA,F,hardca,NNNNNNO-N-OW-W
6,2026-03-27 20:00:00+01:00,92,Friendly,Bulgaria,,,,,,5.0,23.5,22.75,24.25,16.0,7.5,16.25,7.25,10.75,Counter-attacks,20,0,5-3-2,5,3,2,1,-10,10,ZQQUUQUEUEUUEQ,404012144,A,Moçambique,10.5,16.0,16.0,16.25,15.25,15.0,15.5,6.25,9.75,Normal,0,0,3-4-3,3,4,3,2,0,11,ZPEUEPQSEQUPQQ,0,H,40637988,Moç,2026-03-27,CA,F,hardca,NNWNWNO-D-OW-W
7,2026-03-20 20:00:00+01:00,92,Friendly,Bulgaria,,,,,,6.0,24.5,19.5,24.0,13.5,13.5,14.25,7.25,10.25,Counter-attacks,17,0,4-4-2,4,4,2,2,-10,9,ZQUEHQHUEUUQEW,440010000,A,Belgium,7.0,18.75,20.0,19.0,7.25,10.25,11.0,6.5,9.75,Normal,0,0,4-5-1,4,5,1,3,-10,9,UUHEHHQHHHHEQE,300000,H,40510625,Bel,2026-03-20,CA,F,442ca,NNW-WNNO-NNN-N
8,2026-03-13 20:00:00+01:00,92,Friendly,Bulgaria,,,,,,6.75,21.0,24.0,21.0,13.0,12.25,12.75,7.5,10.5,Counter-attacks,16,0,4-4-2,4,4,2,2,-10,11,ZQHEQUUQEUUUEQ,0,H,Slovensko,10.25,17.25,17.5,17.5,13.5,12.75,14.75,8.75,11.75,Play creatively,22,0,3-5-2,3,5,2,2,-10,13,ZUEUEUHQHQQQEH,4300,A,40209437,Slo,2026-03-13,CA,F,442ca,NNN-NNNN-NNN-N
9,2026-03-06 20:00:00+01:00,92,Nations Cup,Bulgaria,13.4763,19.9553,18.6595,17.925,15.0462,16.25,12.25,14.75,14.5,13.0,19.25,18.0,11.0,11.75,Normal,0,0,3-5-2,3,5,2,3,3,13,ZHETEUUUQHUUEH,1300,A,Northern Ireland,15.5,15.25,16.0,14.0,16.0,15.75,14.75,8.0,11.75,Play creatively,24,0,3-5-2,3,5,2,1,7,15,ZUETEHHUpUUQEQ,3020300,H,40167977,Nor,2026-03-06,N,NC,bal,NN-N-NNNNOMN-N
